track_name,artist_name,album_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_year
Country House - 2012 Remaster,Blur,The Great Escape (Special Edition),6L4fEE9awoUnSEy1bmQebb,0.331,0.885,9,-6.606,1,0.0923,0.205,0.0,0.123,0.589,175.293,audio_features,6L4fEE9awoUnSEy1bmQebb,spotify:track:6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/tracks/6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/audio-analysis/6L4fEE9awoUnSEy1bmQebb,236960,4,60,1995
The Narcissist,Blur,The Ballad of Darren,2TNyNqT3RBXhtNV7OiAgiC,0.563,0.908,1,-5.318,0,0.034,0.0363,3.14e-05,0.571,0.524,127.969,audio_features,2TNyNqT3RBXhtNV7OiAgiC,spotify:track:2TNyNqT3RBXhtNV7OiAgiC,https://api.spotify.com/v1/tracks/2TNyNqT3RBXhtNV7OiAgiC,https://api.spotify.com/v1/audio-analysis/2TNyNqT3RBXhtNV7OiAgiC,245225,4,55,2023
Tender,Blur,13,42cxPm9jgbaxIVN77XA1m6,0.587,0.566,9,-9.932,1,0.0276,0.469,0.0,0.0644,0.528,76.055,audio_features,42cxPm9jgbaxIVN77XA1m6,spotify:track:42cxPm9jgbaxIVN77XA1m6,https://api.spotify.com/v1/tracks/42cxPm9jgbaxIVN77XA1m6,https://api.spotify.com/v1/audio-analysis/42cxPm9jgbaxIVN77XA1m6,461947,4,60,1999
The Universal - 2012 Remaster,Blur,The Great Escape (Special Edition),63G27PTar9LZQgKU2BKjx9,0.32,0.546,9,-8.33,1,0.0278,0.181,1.98e-06,0.0928,0.263,163.824,audio_features,63G27PTar9LZQgKU2BKjx9,spotify:track:63G27PTar9LZQgKU2BKjx9,https://api.spotify.com/v1/tracks/63G27PTar9LZQgKU2BKjx9,https://api.spotify.com/v1/audio-analysis/63G27PTar9LZQgKU2BKjx9,238520,3,56,1995
Charmless Man - 2012 Remaster,Blur,The Great Escape (Special Edition),7lJ9MeQgqHlBrE69omD4rN,0.535,0.876,9,-6.523,1,0.0418,0.00759,0.0,0.035,0.846,116.766,audio_features,7lJ9MeQgqHlBrE69omD4rN,spotify:track:7lJ9MeQgqHlBrE69omD4rN,https://api.spotify.com/v1/tracks/7lJ9MeQgqHlBrE69omD4rN,https://api.spotify.com/v1/audio-analysis/7lJ9MeQgqHlBrE69omD4rN,213987,4,55,1995
Robarte un Beso,Carlos Vives,VIVES,0JcNysfWVWaMS7R6vzGB2k,0.742,0.859,10,-4.942,1,0.0482,0.0824,0.0,0.359,0.652,95.046,audio_features,0JcNysfWVWaMS7R6vzGB2k,spotify:track:0JcNysfWVWaMS7R6vzGB2k,https://api.spotify.com/v1/tracks/0JcNysfWVWaMS7R6vzGB2k,https://api.spotify.com/v1/audio-analysis/0JcNysfWVWaMS7R6vzGB2k,194742,4,76,2017
La Bicicleta,Carlos Vives,VIVES,0Gx4VrHzS7pZOEAGrmXXBH,0.745,0.944,0,-3.959,1,0.134,0.21,1.45e-06,0.333,0.951,179.991,audio_features,0Gx4VrHzS7pZOEAGrmXXBH,spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/tracks/0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/audio-analysis/0Gx4VrHzS7pZOEAGrmXXBH,229510,4,74,2017
Beso (Fruta Fresca),Carlos Vives,Beso (Fruta Fresca),0r3nMF80NSIuPIxeod4aoG,0.778,0.728,10,-6.92,0,0.138,0.054,0.00755,0.0861,0.504,123.968,audio_features,0r3nMF80NSIuPIxeod4aoG,spotify:track:0r3nMF80NSIuPIxeod4aoG,https://api.spotify.com/v1/tracks/0r3nMF80NSIuPIxeod4aoG,https://api.spotify.com/v1/audio-analysis/0r3nMF80NSIuPIxeod4aoG,197695,4,73,2023
El Ultimo Adiós - Varios Artistas Version,Carlos Vives,El Ultimo Adiós,0tzixmHNQfE6S6SirSToxW,0.276,0.572,1,-7.818,1,0.0377,0.641,0.0,0.2,0.285,77.986,audio_features,0tzixmHNQfE6S6SirSToxW,spotify:track:0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/tracks/0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/audio-analysis/0tzixmHNQfE6S6SirSToxW,237467,4,72,2001
Canción Bonita,Carlos Vives,Cumbiana II,72JgJxo8yuHhcu2Yi1aKt5,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,72JgJxo8yuHhcu2Yi1aKt5,spotify:track:72JgJxo8yuHhcu2Yi1aKt5,https://api.spotify.com/v1/tracks/72JgJxo8yuHhcu2Yi1aKt5,https://api.spotify.com/v1/audio-analysis/72JgJxo8yuHhcu2Yi1aKt5,169560,4,66,2022
Volví a Nacer,Carlos Vives,Corazón Profundo (Versión Deluxe),6Al0Kpd4VrRZ0Z4kTThNPa,0.588,0.812,5,-4.172,1,0.0429,0.0171,0.0,0.111,0.512,97.98,audio_features,6Al0Kpd4VrRZ0Z4kTThNPa,spotify:track:6Al0Kpd4VrRZ0Z4kTThNPa,https://api.spotify.com/v1/tracks/6Al0Kpd4VrRZ0Z4kTThNPa,https://api.spotify.com/v1/audio-analysis/6Al0Kpd4VrRZ0Z4kTThNPa,222213,4,70,2013
Color Esperanza 2020,Carlos Vives,Color Esperanza 2020,3eSJmGWqoBRx5wbFCtvPtz,0.591,0.785,9,-7.768,1,0.161,0.161,0.0,0.126,0.785,106.002,audio_features,3eSJmGWqoBRx5wbFCtvPtz,spotify:track:3eSJmGWqoBRx5wbFCtvPtz,https://api.spotify.com/v1/tracks/3eSJmGWqoBRx5wbFCtvPtz,https://api.spotify.com/v1/audio-analysis/3eSJmGWqoBRx5wbFCtvPtz,217547,4,69,2020
Nota de Amor (feat. Daddy Yankee),Carlos Vives,Los Vaqueros: La Trilogía,4YW2Fr25fHwUt6qgvM1iE1,0.806,0.929,10,-3.017,1,0.121,0.263,0.0,0.0622,0.602,97.99,audio_features,4YW2Fr25fHwUt6qgvM1iE1,spotify:track:4YW2Fr25fHwUt6qgvM1iE1,https://api.spotify.com/v1/tracks/4YW2Fr25fHwUt6qgvM1iE1,https://api.spotify.com/v1/audio-analysis/4YW2Fr25fHwUt6qgvM1iE1,232373,4,68,2015
La Gota Fria,Carlos Vives,Clasicos de la Provincia,4tXR895KKljrC2VptgyEhJ,0.718,0.809,1,-10.201,1,0.0511,0.0893,0.0,0.183,0.964,100.848,audio_features,4tXR895KKljrC2VptgyEhJ,spotify:track:4tXR895KKljrC2VptgyEhJ,https://api.spotify.com/v1/tracks/4tXR895KKljrC2VptgyEhJ,https://api.spotify.com/v1/audio-analysis/4tXR895KKljrC2VptgyEhJ,215493,4,67,1994
Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),Carlos Vives,Más + Corazón Profundo,59hfezbTqi7I68O4OyLfcR,0.607,0.867,1,-3.947,1,0.041,0.0234,0.0,0.0828,0.598,102.027,audio_features,59hfezbTqi7I68O4OyLfcR,spotify:track:59hfezbTqi7I68O4OyLfcR,https://api.spotify.com/v1/tracks/59hfezbTqi7I68O4OyLfcR,https://api.spotify.com/v1/audio-analysis/59hfezbTqi7I68O4OyLfcR,278627,4,67,2014
Moon Rise,Guru Randhawa,Man Of The Moon,3oWv5qDKYN7MH6FdlglMN5,0.756,0.713,3,-6.91,0,0.122,0.365,0.000153,0.228,0.597,92.039,audio_features,3oWv5qDKYN7MH6FdlglMN5,spotify:track:3oWv5qDKYN7MH6FdlglMN5,https://api.spotify.com/v1/tracks/3oWv5qDKYN7MH6FdlglMN5,https://api.spotify.com/v1/audio-analysis/3oWv5qDKYN7MH6FdlglMN5,174057,4,72,2022
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,"Lagdi Lahore Di (From ""Street Dancer 3D"")",5I2wbDvSI98HLVB42YO9sU,0.786,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.453,95.014,audio_features,5I2wbDvSI98HLVB42YO9sU,spotify:track:5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/tracks/5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/audio-analysis/5I2wbDvSI98HLVB42YO9sU,215368,4,68,2020
Suit Suit,Guru Randhawa,Hits Of Guru Randhawa,2mwBSO58y92EYmEFpDfmS7,0.767,0.869,2,-3.381,0,0.0908,0.14,0.0,0.221,0.751,98.208,audio_features,2mwBSO58y92EYmEFpDfmS7,spotify:track:2mwBSO58y92EYmEFpDfmS7,https://api.spotify.com/v1/tracks/2mwBSO58y92EYmEFpDfmS7,https://api.spotify.com/v1/audio-analysis/2mwBSO58y92EYmEFpDfmS7,190132,4,65,2017
"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,3s7m0jmCXGcM8tmlvjCvAa,0.772,0.83,4,-3.981,0,0.0455,0.0357,0.0,0.0419,0.753,127.999,audio_features,3s7m0jmCXGcM8tmlvjCvAa,spotify:track:3s7m0jmCXGcM8tmlvjCvAa,https://api.spotify.com/v1/tracks/3s7m0jmCXGcM8tmlvjCvAa,https://api.spotify.com/v1/audio-analysis/3s7m0jmCXGcM8tmlvjCvAa,183373,4,64,2019
"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",1ozrNv9W4KlprAmvgH0Yrq,0.685,0.841,2,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,audio_features,1ozrNv9W4KlprAmvgH0Yrq,spotify:track:1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/tracks/1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/audio-analysis/1ozrNv9W4KlprAmvgH0Yrq,179099,4,63,2018
"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,5x3K3Ld54TtkYKdQvrFOV3,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,audio_features,5x3K3Ld54TtkYKdQvrFOV3,spotify:track:5x3K3Ld54TtkYKdQvrFOV3,https://api.spotify.com/v1/tracks/5x3K3Ld54TtkYKdQvrFOV3,https://api.spotify.com/v1/audio-analysis/5x3K3Ld54TtkYKdQvrFOV3,198026,4,61,2019
"Nain Ta Heere (From ""Jugjugg Jeeyo"")",Guru Randhawa,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",3NpbGCDrcQTERaZb5dHhd3,0.69,0.575,11,-5.763,0,0.124,0.345,0.0,0.309,0.509,87.967,audio_features,3NpbGCDrcQTERaZb5dHhd3,spotify:track:3NpbGCDrcQTERaZb5dHhd3,https://api.spotify.com/v1/tracks/3NpbGCDrcQTERaZb5dHhd3,https://api.spotify.com/v1/audio-analysis/3NpbGCDrcQTERaZb5dHhd3,216328,4,62,2022
Naach Meri Rani,Guru Randhawa,Naach Meri Rani,1orM67pmkNc4alrZkWjYkV,0.676,0.488,1,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,audio_features,1orM67pmkNc4alrZkWjYkV,spotify:track:1orM67pmkNc4alrZkWjYkV,https://api.spotify.com/v1/tracks/1orM67pmkNc4alrZkWjYkV,https://api.spotify.com/v1/audio-analysis/1orM67pmkNc4alrZkWjYkV,212693,4,63,2020
"Ban Ja Rani (From ""Tumhari Sulu"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,7cQtGVoPCK9DlspeYjdHOA,0.813,0.692,9,-4.718,0,0.0577,0.206,0.0,0.124,0.487,102.015,audio_features,7cQtGVoPCK9DlspeYjdHOA,spotify:track:7cQtGVoPCK9DlspeYjdHOA,https://api.spotify.com/v1/tracks/7cQtGVoPCK9DlspeYjdHOA,https://api.spotify.com/v1/audio-analysis/7cQtGVoPCK9DlspeYjdHOA,225938,4,60,2019
"Lahore (From ""Lahore"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,5VGINWbl9DKfr8a9QiCeOX,0.787,0.869,6,-2.965,0,0.0748,0.17,0.0,0.207,0.618,95.032,audio_features,5VGINWbl9DKfr8a9QiCeOX,spotify:track:5VGINWbl9DKfr8a9QiCeOX,https://api.spotify.com/v1/tracks/5VGINWbl9DKfr8a9QiCeOX,https://api.spotify.com/v1/audio-analysis/5VGINWbl9DKfr8a9QiCeOX,197391,4,59,2019
La Vida Es Un Carnaval,Celia Cruz,Para La Eternidad,1BwrMGGhPA6GarWIYaFrW8,0.813,0.701,0,-6.508,0,0.0701,0.489,0.00116,0.294,0.855,104.019,audio_features,1BwrMGGhPA6GarWIYaFrW8,spotify:track:1BwrMGGhPA6GarWIYaFrW8,https://api.spotify.com/v1/tracks/1BwrMGGhPA6GarWIYaFrW8,https://api.spotify.com/v1/audio-analysis/1BwrMGGhPA6GarWIYaFrW8,278867,4,70,2016
El Ultimo Adiós - Varios Artistas Version,Celia Cruz,El Ultimo Adiós,0tzixmHNQfE6S6SirSToxW,0.276,0.572,1,-7.818,1,0.0377,0.641,0.0,0.2,0.285,77.986,audio_features,0tzixmHNQfE6S6SirSToxW,spotify:track:0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/tracks/0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/audio-analysis/0tzixmHNQfE6S6SirSToxW,237467,4,72,2001
Quimbara,Celia Cruz,Celia & Johnny,6ydEhrdfzhI29D2NBAqUY1,0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,audio_features,6ydEhrdfzhI29D2NBAqUY1,spotify:track:6ydEhrdfzhI29D2NBAqUY1,https://api.spotify.com/v1/tracks/6ydEhrdfzhI29D2NBAqUY1,https://api.spotify.com/v1/audio-analysis/6ydEhrdfzhI29D2NBAqUY1,291947,4,65,1974
La Negra Tiene Tumbao,Celia Cruz,La Negra Tiene Tumbao,2uzCfFYh6tSNFdz14ZIf3N,0.799,0.843,11,-4.424,0,0.053,0.0338,3.33e-05,0.199,0.96,110.726,audio_features,2uzCfFYh6tSNFdz14ZIf3N,spotify:track:2uzCfFYh6tSNFdz14ZIf3N,https://api.spotify.com/v1/tracks/2uzCfFYh6tSNFdz14ZIf3N,https://api.spotify.com/v1/audio-analysis/2uzCfFYh6tSNFdz14ZIf3N,253347,4,57,2001
Oye Cómo Va,Celia Cruz,"Fania Records: The 60's, Vol. Three",4C94C44OC2CI2acYitbGGE,0.69,0.733,7,-7.008,1,0.034,0.75,0.0349,0.0537,0.963,124.05,audio_features,4C94C44OC2CI2acYitbGGE,spotify:track:4C94C44OC2CI2acYitbGGE,https://api.spotify.com/v1/tracks/4C94C44OC2CI2acYitbGGE,https://api.spotify.com/v1/audio-analysis/4C94C44OC2CI2acYitbGGE,272251,4,43,2014
Te Busco,Celia Cruz,Para La Eternidad,5AuS5Nk1vs2vJNPlwB04F1,0.736,0.262,3,-13.442,0,0.0299,0.308,4.02e-05,0.122,0.606,100.173,audio_features,5AuS5Nk1vs2vJNPlwB04F1,spotify:track:5AuS5Nk1vs2vJNPlwB04F1,https://api.spotify.com/v1/tracks/5AuS5Nk1vs2vJNPlwB04F1,https://api.spotify.com/v1/audio-analysis/5AuS5Nk1vs2vJNPlwB04F1,249120,4,57,2016
Rie y Llora,Celia Cruz,Regalo Del Alma,63knvuoSPpfzIwdDuWRSoV,0.833,0.918,2,-4.401,0,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,audio_features,63knvuoSPpfzIwdDuWRSoV,spotify:track:63knvuoSPpfzIwdDuWRSoV,https://api.spotify.com/v1/tracks/63knvuoSPpfzIwdDuWRSoV,https://api.spotify.com/v1/audio-analysis/63knvuoSPpfzIwdDuWRSoV,250373,4,56,2000
Celia,Celia Cruz,Demasiado,6Wm1JEYBCiSmwbVkJcdTOM,0.647,0.877,7,-3.239,1,0.0547,0.246,0.0,0.0859,0.607,108.753,audio_features,6Wm1JEYBCiSmwbVkJcdTOM,spotify:track:6Wm1JEYBCiSmwbVkJcdTOM,https://api.spotify.com/v1/tracks/6Wm1JEYBCiSmwbVkJcdTOM,https://api.spotify.com/v1/audio-analysis/6Wm1JEYBCiSmwbVkJcdTOM,243201,4,27,2024
Usted Abusó,Celia Cruz,The 'Brillante' Best,3FNjqlfbQ153UsLKhDIxHo,0.538,0.615,2,-8.257,0,0.0355,0.741,3.39e-05,0.308,0.68,100.681,audio_features,3FNjqlfbQ153UsLKhDIxHo,spotify:track:3FNjqlfbQ153UsLKhDIxHo,https://api.spotify.com/v1/tracks/3FNjqlfbQ153UsLKhDIxHo,https://api.spotify.com/v1/audio-analysis/3FNjqlfbQ153UsLKhDIxHo,259000,4,53,1978
Dile Que Por Mí No Tema,Celia Cruz,Boleros,2nti8TuVhtp3Gk53WUnnM4,0.661,0.331,7,-8.357,0,0.0457,0.698,0.0,0.0864,0.783,129.818,audio_features,2nti8TuVhtp3Gk53WUnnM4,spotify:track:2nti8TuVhtp3Gk53WUnnM4,https://api.spotify.com/v1/tracks/2nti8TuVhtp3Gk53WUnnM4,https://api.spotify.com/v1/audio-analysis/2nti8TuVhtp3Gk53WUnnM4,153400,4,52,1993
Calm Down (with Selena Gomez),Selena Gomez,Rave & Roses Ultra,1s7oOCT8vauUh01PbJD6ps,0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,audio_features,1s7oOCT8vauUh01PbJD6ps,spotify:track:1s7oOCT8vauUh01PbJD6ps,https://api.spotify.com/v1/tracks/1s7oOCT8vauUh01PbJD6ps,https://api.spotify.com/v1/audio-analysis/1s7oOCT8vauUh01PbJD6ps,239318,4,78,2023
Lose You To Love Me,Selena Gomez,Rare,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4,81,2020
Single Soon,Selena Gomez,Single Soon,6iF4RgIjDvDqyW13PezSj3,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,audio_features,6iF4RgIjDvDqyW13PezSj3,spotify:track:6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/tracks/6iF4RgIjDvDqyW13PezSj3,https://api.spotify.com/v1/audio-analysis/6iF4RgIjDvDqyW13PezSj3,171655,4,81,2023
Love On,Selena Gomez,Love On,2fB5YRuD88drKpCXQOAk03,0.756,0.529,0,-6.237,1,0.0368,0.183,2.32e-06,0.0791,0.524,115.987,audio_features,2fB5YRuD88drKpCXQOAk03,spotify:track:2fB5YRuD88drKpCXQOAk03,https://api.spotify.com/v1/tracks/2fB5YRuD88drKpCXQOAk03,https://api.spotify.com/v1/audio-analysis/2fB5YRuD88drKpCXQOAk03,181650,4,80,2024
It Ain’t Me (with Selena Gomez),Selena Gomez,It Ain't Me,12GEpg2XOPyqk03JZEZnJs,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4,68,2017
People You Know,Selena Gomez,Rare,63mdJr3NMY3wReOkNE6c6W,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,audio_features,63mdJr3NMY3wReOkNE6c6W,spotify:track:63mdJr3NMY3wReOkNE6c6W,https://api.spotify.com/v1/tracks/63mdJr3NMY3wReOkNE6c6W,https://api.spotify.com/v1/audio-analysis/63mdJr3NMY3wReOkNE6c6W,194900,4,78,2020
Wolves,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4,78,2017
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You (From 13 Reasons Why – Season 2 Soundtrack),4hQ6UGyWQIGJmHSo0J88JW,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,4hQ6UGyWQIGJmHSo0J88JW,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905,4,74,2018
Fetish (feat. Gucci Mane),Selena Gomez,Fetish (feat. Gucci Mane),4lnAN2S1fcI0SjxEbksZVr,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,audio_features,4lnAN2S1fcI0SjxEbksZVr,spotify:track:4lnAN2S1fcI0SjxEbksZVr,https://api.spotify.com/v1/tracks/4lnAN2S1fcI0SjxEbksZVr,https://api.spotify.com/v1/audio-analysis/4lnAN2S1fcI0SjxEbksZVr,186113,4,75,2017
Same Old Love,Selena Gomez,Revival (Deluxe),1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,audio_features,1BZG99C7Co1r6QUC3zaS59,spotify:track:1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,229080,4,67,2015
La tortura,Alejandro Sanz,Sanz: Lo que fui es lo que soy (Banda Sonora Original),7klcjsUjOT35E862g1BlSC,0.741,0.779,0,-5.904,1,0.0421,0.023,0.000788,0.12,0.834,100.001,audio_features,7klcjsUjOT35E862g1BlSC,spotify:track:7klcjsUjOT35E862g1BlSC,https://api.spotify.com/v1/tracks/7klcjsUjOT35E862g1BlSC,https://api.spotify.com/v1/audio-analysis/7klcjsUjOT35E862g1BlSC,213107,4,52,2018
Amiga mía,Alejandro Sanz,Más,6kQYMqjobmB8MkWwa9OUyA,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,audio_features,6kQYMqjobmB8MkWwa9OUyA,spotify:track:6kQYMqjobmB8MkWwa9OUyA,https://api.spotify.com/v1/tracks/6kQYMqjobmB8MkWwa9OUyA,https://api.spotify.com/v1/audio-analysis/6kQYMqjobmB8MkWwa9OUyA,290973,4,74,1997
Corazón partío,Alejandro Sanz,Más,0wQCKR9OFjYu5Kzrk7WivJ,0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,audio_features,0wQCKR9OFjYu5Kzrk7WivJ,spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,https://api.spotify.com/v1/tracks/0wQCKR9OFjYu5Kzrk7WivJ,https://api.spotify.com/v1/audio-analysis/0wQCKR9OFjYu5Kzrk7WivJ,343413,4,75,1997
El Ultimo Adiós - Varios Artistas Version,Alejandro Sanz,El Ultimo Adiós,0tzixmHNQfE6S6SirSToxW,0.276,0.572,1,-7.818,1,0.0377,0.641,0.0,0.2,0.285,77.986,audio_features,0tzixmHNQfE6S6SirSToxW,spotify:track:0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/tracks/0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/audio-analysis/0tzixmHNQfE6S6SirSToxW,237467,4,72,2001
Mi soledad y yo,Alejandro Sanz,Alejandro Sanz 3,3GFLbBgMuY2RELNo6tMqOS,0.281,0.534,8,-7.045,0,0.0333,0.163,1.05e-05,0.12,0.217,78.77,audio_features,3GFLbBgMuY2RELNo6tMqOS,spotify:track:3GFLbBgMuY2RELNo6tMqOS,https://api.spotify.com/v1/tracks/3GFLbBgMuY2RELNo6tMqOS,https://api.spotify.com/v1/audio-analysis/3GFLbBgMuY2RELNo6tMqOS,299840,4,67,1995
"Te lo agradezco, pero no (feat. Shakira)",Alejandro Sanz,El tren de los momentos,0TSO6afZViXH6OUlIMl6m4,0.76,0.689,2,-5.967,1,0.102,0.56,0.0,0.0662,0.699,149.993,audio_features,0TSO6afZViXH6OUlIMl6m4,spotify:track:0TSO6afZViXH6OUlIMl6m4,https://api.spotify.com/v1/tracks/0TSO6afZViXH6OUlIMl6m4,https://api.spotify.com/v1/audio-analysis/0TSO6afZViXH6OUlIMl6m4,273373,4,67,2006
Desde cuando,Alejandro Sanz,Paraiso Express,38EI0NudWZT1qFuhEafIHh,0.497,0.714,2,-4.209,1,0.0343,0.288,0.0,0.151,0.381,144.075,audio_features,38EI0NudWZT1qFuhEafIHh,spotify:track:38EI0NudWZT1qFuhEafIHh,https://api.spotify.com/v1/tracks/38EI0NudWZT1qFuhEafIHh,https://api.spotify.com/v1/audio-analysis/38EI0NudWZT1qFuhEafIHh,235907,4,67,2009
Y sólo se me ocurre amarte,Alejandro Sanz,MTV Unplugged,05Zcw1sWmSu3wfbaLTeosp,0.677,0.843,11,-6.039,0,0.0279,0.429,1.25e-05,0.973,0.768,145.965,audio_features,05Zcw1sWmSu3wfbaLTeosp,spotify:track:05Zcw1sWmSu3wfbaLTeosp,https://api.spotify.com/v1/tracks/05Zcw1sWmSu3wfbaLTeosp,https://api.spotify.com/v1/audio-analysis/05Zcw1sWmSu3wfbaLTeosp,277227,4,67,2001
Un Beso en Madrid,Alejandro Sanz,TINI TINI TINI,351dqwRVsCDniedG9soXSf,0.378,0.619,0,-6.794,1,0.0767,0.305,0.0,0.413,0.349,87.387,audio_features,351dqwRVsCDniedG9soXSf,spotify:track:351dqwRVsCDniedG9soXSf,https://api.spotify.com/v1/tracks/351dqwRVsCDniedG9soXSf,https://api.spotify.com/v1/audio-analysis/351dqwRVsCDniedG9soXSf,144352,4,67,2020
Muero,Alejandro Sanz,El Amor Que Merecemos,0eJROXHvyjJwaSwavzP7Nr,0.619,0.321,6,-7.405,1,0.0317,0.779,0.0,0.104,0.117,129.7,audio_features,0eJROXHvyjJwaSwavzP7Nr,spotify:track:0eJROXHvyjJwaSwavzP7Nr,https://api.spotify.com/v1/tracks/0eJROXHvyjJwaSwavzP7Nr,https://api.spotify.com/v1/audio-analysis/0eJROXHvyjJwaSwavzP7Nr,217480,3,61,2022
Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),5PUXKVVVQ74C3gl5vKy9Li,0.728,0.494,6,-9.628,0,0.0256,0.516,0.00384,0.0759,0.558,105.007,audio_features,5PUXKVVVQ74C3gl5vKy9Li,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/tracks/5PUXKVVVQ74C3gl5vKy9Li,https://api.spotify.com/v1/audio-analysis/5PUXKVVVQ74C3gl5vKy9Li,194857,4,81,2023
"Ranjha (From ""Shershaah"")",Jasleen Royal,"Ranjha (From ""Shershaah"")",72zHuDxFQTjbL51qJQSA7j,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,audio_features,72zHuDxFQTjbL51qJQSA7j,spotify:track:72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,228855,4,74,2021
